 3.2 -1.05667 -0.939921 -4.445e-012 
 3.21 -1.06602 -0.929307 -4.45888e-012 
 3.22 -1.07525 -0.918601 -4.47287e-012 
 3.23 -1.08439 -0.907802 -4.48686e-012 
 3.24 -1.09341 -0.896913 -4.50084e-012 
 3.25 -1.10232 -0.885935 -4.51461e-012 
 3.26 -1.11113 -0.874867 -4.5286e-012 
 3.27 -1.11982 -0.863712 -4.54237e-012 
 3.28 -1.1284 -0.852471 -4.55636e-012 
 3.29 -1.13687 -0.841145 -4.57034e-012 
 3.3 -1.14523 -0.829734 -4.58422e-012 
 3.31 -1.15347 -0.818241 -4.59821e-012 
 3.32 -1.16159 -0.806665 -4.61198e-012 
 3.33 -1.1696 -0.795009 -4.62574e-012 
 3.34 -1.17749 -0.783274 -4.63973e-012 
 3.35 -1.18526 -0.77146 -4.65361e-012 
 3.36 -1.19292 -0.759569 -4.6676e-012 
 3.37 -1.20045 -0.747602 -4.68148e-012 
 3.38 -1.20787 -0.73556 -4.69536e-012 
 3.39 -1.21517 -0.723445 -4.70912e-012 
 3.4 -1.22234 -0.711257 -4.72311e-012 
 3.41 -1.22939 -0.698998 -4.7371e-012 
 3.42 -1.23632 -0.68667 -4.75098e-012 
 3.43 -1.24312 -0.674272 -4.76486e-012 
 3.44 -1.2498 -0.661808 -4.77873e-012 
 3.45 -1.25636 -0.649277 -4.79261e-012 
 3.46 -1.26279 -0.636681 -4.8066e-012 
 3.47 -1.26909 -0.624021 -4.82059e-012 
 3.48 -1.27527 -0.611299 -4.83447e-012 
 3.49 -1.28132 -0.598516 -4.84823e-012 
 3.5 -1.28724 -0.585673 -4.86211e-012 
 3.51 -1.29303 -0.572772 -4.8761e-012 
 3.52 -1.2987 -0.559813 -4.89009e-012 
 3.53 -1.30423 -0.546799 -4.90397e-012 
 3.54 -1.30963 -0.533729 -4.91807e-012 
 3.55 -1.3149 -0.520606 -4.93183e-012 
 3.56 -1.32004 -0.507432 -4.9456e-012 
 3.57 -1.32505 -0.494206 -4.95959e-012 
 3.58 -1.32993 -0.480931 -4.97336e-012 
 3.59 -1.33467 -0.467608 -4.98745e-012 
 3.6 -1.33928 -0.454238 -5.00133e-012 
 3.61 -1.34375 -0.440823 -5.0151e-012 
 3.62 -1.3481 -0.427363 -5.02909e-012 
 3.63 -1.3523 -0.413861 -5.04297e-012 
 3.64 -1.35637 -0.400318 -5.05707e-012 
 3.65 -1.36031 -0.386734 -5.07083e-012 
 3.66 -1.36411 -0.373112 -5.08493e-012 
 3.67 -1.36777 -0.359453 -5.09881e-012 
 3.68 -1.3713 -0.345757 -5.1128e-012 
 3.69 -1.37468 -0.332027 -5.12668e-012 
 3.7 -1.37794 -0.318264 -5.14055e-012 
 3.71 -1.38105 -0.304469 -5.15454e-012 
 3.72 -1.38403 -0.290643 -5.16831e-012 
 3.73 -1.38686 -0.276789 -5.1823e-012 
 3.74 -1.38956 -0.262907 -5.19607e-012 
 3.75 -1.39212 -0.248998 -5.21005e-012 
 3.76 -1.39454 -0.235065 -5.22382e-012 
 3.77 -1.39682 -0.221108 -5.2377e-012 
 3.78 -1.39896 -0.207129 -5.25158e-012 
 3.79 -1.40096 -0.193129 -5.26534e-012 
 3.8 -1.40283 -0.17911 -5.27933e-012 
 3.81 -1.40455 -0.165073 -5.2931e-012 
 3.82 -1.40613 -0.151019 -5.30698e-012 
 3.83 -1.40757 -0.136951 -5.32097e-012 
 3.84 -1.40887 -0.122868 -5.33484e-012 
 3.85 -1.41002 -0.108774 -5.34883e-012 
 3.86 -1.41104 -0.0946685 -5.36282e-012 
 3.87 -1.41192 -0.0805536 -5.3767e-012 
 3.88 -1.41265 -0.0664306 -5.39069e-012 
 3.89 -1.41325 -0.052301 -5.40445e-012 
 3.9 -1.4137 -0.0381661 -5.41844e-012 
 3.91 -1.41401 -0.0240275 -5.43232e-012 
 3.92 -1.41418 -0.00988643 -5.44609e-012 
 3.93 -1.41421 0.00425562 -5.45997e-012 
 3.94 -1.41409 0.0183972 -5.47407e-012 
 3.95 -1.41384 0.032537 -5.48783e-012 
 3.96 -1.41344 0.0466736 -5.5016e-012 
 3.97 -1.41291 0.0608054 -5.51559e-012 
 3.98 -1.41223 0.0749312 -5.52958e-012 
 3.99 -1.41141 0.0890495 -5.54334e-012 
 4 -1.41045 0.103159 -5.55722e-012 
 4.01 -1.40934 0.117258 -5.57099e-012 
 4.02 -1.4081 0.131345 -5.58475e-012 
 4.03 -1.40672 0.145419 -5.59863e-012 
 4.04 -1.40519 0.159479 -5.61229e-012 
 4.05 -1.40353 0.173523 -5.62628e-012 
 4.06 -1.40172 0.187549 -5.64016e-012 
 4.07 -1.39978 0.201557 -5.65392e-012 
 4.08 -1.39769 0.215544 -5.66791e-012 
 4.09 -1.39547 0.22951 -5.68157e-012 
 4.1 -1.3931 0.243453 -5.69556e-012 
 4.11 -1.3906 0.257372 -5.70943e-012 
 4.12 -1.38795 0.271265 -5.72342e-012 
 4.13 -1.38517 0.28513 -5.73741e-012 
 4.14 -1.38225 0.298968 -5.75118e-012 
 4.15 -1.37919 0.312775 -5.76494e-012 
 4.16 -1.376 0.326551 -5.77871e-012 
 4.17 -1.37266 0.340294 -5.79259e-012 
 4.18 -1.36919 0.354004 -5.80647e-012 
 4.19 -1.36558 0.367678 -5.82046e-012 
 4.2 -1.36184 0.381315 -5.83444e-012 
 4.21 -1.35796 0.394914 -5.84854e-012 
 4.22 -1.35394 0.408474 -5.86231e-012 
 4.23 -1.34979 0.421992 -5.87608e-012 
 4.24 -1.3455 0.435469 -5.89007e-012 
 4.25 -1.34108 0.448902 -5.90394e-012 
 4.26 -1.33652 0.46229 -5.91771e-012 
 4.27 -1.33183 0.475632 -5.93137e-012 
 4.28 -1.32701 0.488926 -5.94524e-012 
 4.29 -1.32205 0.502172 -5.95912e-012 
 4.3 -1.31697 0.515367 -5.97311e-012 
 4.31 -1.31175 0.52851 -5.98688e-012 
